PhotoID,X,Y,Z,Omega,Phi,Kappa,r11,r12,r13,r21,r22,r23,r31,r32,r33
DJI_20230706034359_0001	608052.3594647137200000	5906903.8736896729000000	999.4838918342654800	0.3436593715108578	31.2258070969744280	-0.6160678353538758	0.8550814120617120	-0.0076427798451980	-0.5184374279146775	0.0091945421010483	0.9999576395691380	0.0004236305819164	0.5184122289665828	-0.0051290333938982	0.8551154623057307
DJI_20230706034400_0002	608052.3360577543500000	5906908.4451208143000000	999.4836306248290600	0.3763507174805301	31.1556951655336930	-0.5641815955385573	0.8557230895429472	-0.0064482986200048	-0.5173938668635146	0.0084264290713519	0.9999634106714181	0.0014739781170725	0.5173654311182558	-0.0056210998293376	0.8557461153406015
DJI_20230706034401_0003	608052.3291665916300000	5906913.0219103917000000	999.4842887117940800	0.3612634497946863	31.0831806846769680	-0.4480318040090310	0.8563924939002821	-0.0045642362352853	-0.5163052044467924	0.0066968090477902	0.9999750041733965	0.0022679896369400	0.5162819473309455	-0.0053998866658792	0.8564016534805164
DJI_20230706034403_0004	608052.3309255335500000	5906917.5646517174000000	999.4776452530615000	0.3776899081712622	31.0281193926343840	-0.4653228733500895	0.8568861693953545	-0.0047234182967936	-0.5154840269286232	0.0069592822449977	0.9999728904931232	0.0024055497214784	0.5154586899932819	-0.0056486811223118	0.8568958112349413
DJI_20230706034404_0005	608052.2853501038600000	5906922.1626229854000000	999.4750184237603900	0.4804679020787928	30.9753397318013840	-0.6089541672861599	0.8573404703824817	-0.0063120909944027	-0.5147110600634335	0.0091123764369097	0.9999542313677781	0.0029154357046581	0.5146690999467688	-0.0071897619539400	0.8573587492310490
DJI_20230706034405_0006	608052.2307075292300000	5906926.9316614000000000	999.4634357644778200	0.3765597887463127	30.9200136476624690	-0.3704561462685722	0.8578675394485432	-0.0030885200475440	-0.5138616017999571	0.0055467738465933	0.9999793358770757	0.0032497874910663	0.5138409462668353	-0.0056381612923242	0.8578669436904799
DJI_20230706034407_0007	608052.1771139076400000	5906931.3911366388000000	999.4684601513099600	0.1496164615039046	30.8944584903353780	0.1098565071397760	0.8581129928561382	0.0032581395400583	-0.5134505584944072	-0.0016453116171425	0.9999921816585965	0.0035957713168295	0.5134582596873516	-0.0022407919175916	0.8581116444906329
DJI_20230706034408_0008	608052.1490118765500000	5906935.9913653983000000	999.4676457854005800	0.3342753688807376	30.8600916938028080	-0.1938010760347055	0.8584174844887048	-0.0003898192535203	-0.5129515282802399	0.0029035797758976	0.9999873829848825	0.0040991579050820	0.5129434584323785	-0.0050081845009326	0.8584077856936268
DJI_20230706034409_0009	608052.1334483975100000	5906940.5608635135000000	999.4632755886879100	0.4342753379040118	30.8220078521844520	-0.3632358124174031	0.8587458957044167	-0.0024560045168357	-0.5123957988241434	0.0054442307046895	0.9999758004308472	0.0043311551254494	0.5123727617300249	-0.0065089626285508	0.8587384854789304
DJI_20230706034411_0010	608052.1240038676200000	5906945.2323936708000000	999.4621775450248200	0.4382552753895015	30.8088297796384830	-0.3880532605389437	0.8588612777039199	-0.0028550581375704	-0.5122003068173832	0.0058169906771911	0.9999743447327086	0.0041800114654697	0.5121752320058555	-0.0065695143976614	0.8588558512348431
DJI_20230706034412_0011	608052.1173106533200000	5906949.8222128283000000	999.4757591437771700	0.3973405542790324	30.7888286874072180	-0.2796336881532190	0.8590494855766725	-0.0013306575197338	-0.5118908191021008	0.0041926488359618	0.9999813689186856	0.0044366103333814	0.5118753784137237	-0.0059574462714433	0.8590390595355546
DJI_20230706034413_0012	608052.1250464646100000	5906954.4995185900000000	999.4553948790933200	0.3180496991834745	30.7740087809615870	-0.1301163650786804	0.8591898722155540	0.0005692501273700	-0.5116565639533149	0.0019511883112523	0.9999884644980008	0.0043890471750160	0.5116531602036619	-0.0047693631884112	0.8591788503148706
DJI_20230706034415_0013	608052.0987755196400000	5906959.1861724844000000	999.4427465630179800	0.0987690735039110	30.7713525878928140	0.3314646380983257	0.8592014286606413	0.0066670355781211	-0.5115940339997264	-0.0049706639866788	0.9999766781368773	0.0046835544053375	0.5116133280975433	-0.0014811545956735	0.8592145300761732
DJI_20230706034416_0014	608052.0696430357600000	5906963.8382985666000000	999.4446059630252000	0.4492688001698251	30.7521108726938050	-0.3209442611537322	0.8593740914769201	-0.0015920268333138	-0.5113449289362121	0.0048138636030429	0.9999760282225848	0.0049769164545205	0.5113247477048505	-0.0067385777984666	0.8593611545525111
